AcadYr,Major,Level,NumRecords,School
2013,Multiple Majors,Graduate,39,SBarbara
2013,Social Sciences,Graduate,489,SBarbara
2013,Physical Sciences,Graduate,582,SBarbara
2013,Life Sciences,Graduate,337,SBarbara
2013,Engineering/CS,Graduate,573,SBarbara
2013,Education,Graduate,234,SBarbara
2013,Business,Graduate,1,SBarbara
2013,Arts & Humanities,Graduate,494,SBarbara
2012,Other/Interdisc.,Graduate,93,SBarbara
2012,Multiple Majors,Graduate,51,SBarbara
2012,Social Sciences,Graduate,519,SBarbara
2012,Physical Sciences,Graduate,567,SBarbara
2012,Life Sciences,Graduate,373,SBarbara
2012,Engineering/CS,Graduate,563,SBarbara
2012,Education,Graduate,245,SBarbara
2012,Arts & Humanities,Graduate,527,SBarbara
2011,Other/Interdisc.,Graduate,108,SBarbara
2011,Multiple Majors,Graduate,53,SBarbara
2011,Social Sciences,Graduate,551,SBarbara
2011,Physical Sciences,Graduate,546,SBarbara
2011,Life Sciences,Graduate,379,SBarbara
2011,Engineering/CS,Graduate,579,SBarbara
2011,Education,Graduate,282,SBarbara
2011,Arts & Humanities,Graduate,551,SBarbara
2010,Other/Interdisc.,Graduate,115,SBarbara
2010,Multiple Majors,Graduate,36,SBarbara
2010,Social Sciences,Graduate,533,SBarbara
2010,Physical Sciences,Graduate,549,SBarbara
2010,Life Sciences,Graduate,384,SBarbara
2010,Engineering/CS,Graduate,539,SBarbara
2010,Education,Graduate,315,SBarbara
2010,Arts & Humanities,Graduate,548,SBarbara
2009,Other/Interdisc.,Graduate,113,SBarbara
2009,Multiple Majors,Graduate,41,SBarbara
2009,Social Sciences,Graduate,538,SBarbara
2009,Physical Sciences,Graduate,538,SBarbara
2009,Life Sciences,Graduate,391,SBarbara
2009,Engineering/CS,Graduate,528,SBarbara
2009,Education,Graduate,323,SBarbara
2009,Arts & Humanities,Graduate,564,SBarbara
2008,Other/Interdisc.,Graduate,87,SBarbara
2008,Multiple Majors,Graduate,48,SBarbara
2008,Social Sciences,Graduate,514,SBarbara
2008,Physical Sciences,Graduate,407,SBarbara
2008,Life Sciences,Graduate,361,SBarbara
2008,Engineering/CS,Graduate,663,SBarbara
2008,Education,Graduate,307,SBarbara
2008,Arts & Humanities,Graduate,581,SBarbara
2007,Other/Interdisc.,Graduate,87,SBarbara
2007,Multiple Majors,Graduate,65,SBarbara
2007,Social Sciences,Graduate,495,SBarbara
2007,Physical Sciences,Graduate,406,SBarbara
2007,Life Sciences,Graduate,354,SBarbara
2007,Engineering/CS,Graduate,674,SBarbara
2007,Education,Graduate,324,SBarbara
2007,Arts & Humanities,Graduate,576,SBarbara
2016,Undeclared,Undergraduate,9063,SCruz
2016,Other/Interdisc.,Undergraduate,282,SCruz
2016,Multiple Majors,Undergraduate,729,SCruz
2016,Social Sciences,Undergraduate,1690,SCruz
2016,Public Admin,Undergraduate,62,SCruz
2016,Physical Sciences,Undergraduate,449,SCruz
2016,Life Sciences,Undergraduate,1638,SCruz
2016,Engineering/CS,Undergraduate,1316,SCruz
2016,Business,Undergraduate,487,SCruz
2016,Arts & Humanities,Undergraduate,1246,SCruz
2015,Undeclared,Undergraduate,8592,SCruz
2015,Other/Interdisc.,Undergraduate,256,SCruz
2015,Multiple Majors,Undergraduate,662,SCruz
2015,Social Sciences,Undergraduate,1804,SCruz
2015,Public Admin,Undergraduate,42,SCruz
2015,Physical Sciences,Undergraduate,479,SCruz
2015,Life Sciences,Undergraduate,1686,SCruz
2015,Engineering/CS,Undergraduate,945,SCruz
2015,Business,Undergraduate,499,SCruz
2015,Arts & Humanities,Undergraduate,1266,SCruz
2014,Undeclared,Undergraduate,8375,SCruz
2014,Other/Interdisc.,Undergraduate,214,SCruz
2014,Multiple Majors,Undergraduate,687,SCruz
2014,Social Sciences,Undergraduate,1983,SCruz
2014,Public Admin,Undergraduate,28,SCruz
2014,Physical Sciences,Undergraduate,456,SCruz
2014,Life Sciences,Undergraduate,1784,SCruz
2014,Engineering/CS,Undergraduate,832,SCruz
2014,Business,Undergraduate,509,SCruz
2014,Arts & Humanities,Undergraduate,1409,SCruz
2013,Undeclared,Undergraduate,7775,SCruz
2013,Other/Interdisc.,Undergraduate,169,SCruz
2013,Multiple Majors,Undergraduate,677,SCruz
2013,Social Sciences,Undergraduate,1860,SCruz
2013,Public Admin,Undergraduate,9,SCruz
2013,Physical Sciences,Undergraduate,446,SCruz
2013,Life Sciences,Undergraduate,1890,SCruz
2013,Engineering/CS,Undergraduate,986,SCruz
2013,Business,Undergraduate,461,SCruz
2013,Arts & Humanities,Undergraduate,1422,SCruz
2012,Undeclared,Undergraduate,7935,SCruz
2012,Other/Interdisc.,Undergraduate,145,SCruz
2012,Multiple Majors,Undergraduate,715,SCruz
2012,Social Sciences,Undergraduate,1789,SCruz
2012,Public Admin,Undergraduate,28,SCruz
2012,Physical Sciences,Undergraduate,452,SCruz
2012,Life Sciences,Undergraduate,1900,SCruz
2012,Engineering/CS,Undergraduate,936,SCruz
2012,Education,Undergraduate,2,SCruz
2012,Business,Undergraduate,481,SCruz
2012,Arts & Humanities,Undergraduate,1595,SCruz
2011,Undeclared,Undergraduate,7428,SCruz
2011,Other/Interdisc.,Undergraduate,119,SCruz
2011,Multiple Majors,Undergraduate,706,SCruz
2011,Social Sciences,Undergraduate,1923,SCruz
2011,Public Admin,Undergraduate,79,SCruz
2011,Physical Sciences,Undergraduate,479,SCruz
2011,Life Sciences,Undergraduate,1957,SCruz
2011,Engineering/CS,Undergraduate,799,SCruz
2011,Education,Undergraduate,5,SCruz
2011,Business,Undergraduate,555,SCruz
2011,Arts & Humanities,Undergraduate,1895,SCruz
2010,Undeclared,Undergraduate,7070,SCruz
2010,Other/Interdisc.,Undergraduate,108,SCruz
2010,Multiple Majors,Undergraduate,657,SCruz
2010,Social Sciences,Undergraduate,2145,SCruz
2010,Public Admin,Undergraduate,112,SCruz
2010,Physical Sciences,Undergraduate,518,SCruz
2010,Life Sciences,Undergraduate,1901,SCruz
2010,Engineering/CS,Undergraduate,699,SCruz
2010,Education,Undergraduate,3,SCruz
2010,Business,Undergraduate,580,SCruz
2010,Arts & Humanities,Undergraduate,1875,SCruz
2009,Undeclared,Undergraduate,7472,SCruz
2009,Other/Interdisc.,Undergraduate,87,SCruz
2009,Multiple Majors,Undergraduate,544,SCruz
2009,Social Sciences,Undergraduate,1978,SCruz
2009,Public Admin,Undergraduate,132,SCruz
2009,Physical Sciences,Undergraduate,426,SCruz
2009,Life Sciences,Undergraduate,1658,SCruz
2009,Engineering/CS,Undergraduate,562,SCruz
2009,Business,Undergraduate,566,SCruz
2009,Arts & Humanities,Undergraduate,1834,SCruz
2008,Undeclared,Undergraduate,7970,SCruz
2008,Other/Interdisc.,Undergraduate,169,SCruz
2008,Multiple Majors,Undergraduate,463,SCruz
2008,Social Sciences,Undergraduate,1768,SCruz
2008,Public Admin,Undergraduate,124,SCruz
2008,Physical Sciences,Undergraduate,382,SCruz
2008,Life Sciences,Undergraduate,1460,SCruz
2008,Engineering/CS,Undergraduate,462,SCruz
2008,Business,Undergraduate,502,SCruz
2008,Arts & Humanities,Undergraduate,1825,SCruz
2007,Undeclared,Undergraduate,7421,SCruz
2007,Other/Interdisc.,Undergraduate,196,SCruz
2007,Multiple Majors,Undergraduate,516,SCruz
2007,Social Sciences,Undergraduate,1729,SCruz
2007,Public Admin,Undergraduate,107,SCruz
2007,Physical Sciences,Undergraduate,363,SCruz
2007,Life Sciences,Undergraduate,1445,SCruz
2007,Engineering/CS,Undergraduate,300,SCruz
2007,Business,Undergraduate,471,SCruz
2007,Arts & Humanities,Undergraduate,1855,SCruz
2016,Other/Interdisc.,Graduate,37,SCruz
2016,Social Sciences,Graduate,291,SCruz
2016,Physical Sciences,Graduate,400,SCruz
2016,Life Sciences,Graduate,265,SCruz
2016,Engineering/CS,Graduate,473,SCruz
2016,Education,Graduate,111,SCruz
2016,Arts & Humanities,Graduate,244,SCruz
2015,Other/Interdisc.,Graduate,40,SCruz
2015,Social Sciences,Graduate,286,SCruz
2015,Physical Sciences,Graduate,359,SCruz
2015,Life Sciences,Graduate,237,SCruz
2015,Engineering/CS,Graduate,363,SCruz
2015,Education,Graduate,106,SCruz
2015,Arts & Humanities,Graduate,246,SCruz
2014,Other/Interdisc.,Graduate,37,SCruz
2014,Social Sciences,Graduate,260,SCruz
2014,Physical Sciences,Graduate,348,SCruz
2014,Life Sciences,Graduate,233,SCruz
2014,Engineering/CS,Graduate,345,SCruz
2014,Education,Graduate,110,SCruz
2014,Arts & Humanities,Graduate,256,SCruz
2013,Other/Interdisc.,Graduate,39,SCruz
2013,Social Sciences,Graduate,239,SCruz
2013,Physical Sciences,Graduate,369,SCruz
2013,Life Sciences,Graduate,240,SCruz
2013,Engineering/CS,Graduate,297,SCruz
2013,Education,Graduate,89,SCruz
2013,Arts & Humanities,Graduate,235,SCruz
2012,Other/Interdisc.,Graduate,37,SCruz
2012,Social Sciences,Graduate,228,SCruz
2012,Physical Sciences,Graduate,365,SCruz
2012,Life Sciences,Graduate,228,SCruz
2012,Engineering/CS,Graduate,244,SCruz
2012,Education,Graduate,93,SCruz
2012,Arts & Humanities,Graduate,231,SCruz
2011,Other/Interdisc.,Graduate,40,SCruz
2011,Social Sciences,Graduate,260,SCruz
2011,Physical Sciences,Graduate,365,SCruz
2011,Life Sciences,Graduate,216,SCruz
2011,Engineering/CS,Graduate,280,SCruz
2011,Education,Graduate,120,SCruz
2011,Arts & Humanities,Graduate,228,SCruz
2010,Other/Interdisc.,Graduate,40,SCruz
2010,Social Sciences,Graduate,281,SCruz
2010,Physical Sciences,Graduate,366,SCruz
2010,Life Sciences,Graduate,209,SCruz
2010,Engineering/CS,Graduate,283,SCruz
2010,Education,Graduate,138,SCruz
2010,Arts & Humanities,Graduate,202,SCruz
2009,Other/Interdisc.,Graduate,48,SCruz
2009,Social Sciences,Graduate,271,SCruz
2009,Physical Sciences,Graduate,351,SCruz
2009,Life Sciences,Graduate,203,SCruz
2009,Engineering/CS,Graduate,291,SCruz
2009,Education,Graduate,133,SCruz
2009,Arts & Humanities,Graduate,219,SCruz
2008,Other/Interdisc.,Graduate,53,SCruz
2008,Social Sciences,Graduate,273,SCruz
2008,Physical Sciences,Graduate,350,SCruz
2008,Life Sciences,Graduate,203,SCruz
2008,Engineering/CS,Graduate,268,SCruz
2008,Education,Graduate,136,SCruz
2008,Arts & Humanities,Graduate,207,SCruz
2007,Other/Interdisc.,Graduate,48,SCruz
2007,Social Sciences,Graduate,264,SCruz
2007,Physical Sciences,Graduate,333,SCruz
2007,Life Sciences,Graduate,202,SCruz
2007,Engineering/CS,Graduate,249,SCruz
2007,Education,Graduate,125,SCruz
2007,Arts & Humanities,Graduate,201,SCruz
2016,Undeclared,Undergraduate,1169,SDiego
2016,Other/Interdisc.,Undergraduate,3836,SDiego
2016,Multiple Majors,Undergraduate,590,SDiego
2016,Social Sciences,Undergraduate,4238,SDiego
2016,Physical Sciences,Undergraduate,3176,SDiego
2016,Life Sciences,Undergraduate,6885,SDiego
2016,Engineering/CS,Undergraduate,5810,SDiego
2016,Business,Undergraduate,650,SDiego
2016,Arts & Humanities,Undergraduate,1220,SDiego
2015,Undeclared,Undergraduate,1104,SDiego
2015,Other/Interdisc.,Undergraduate,2511,SDiego
2015,Multiple Majors,Undergraduate,498,SDiego
2015,Social Sciences,Undergraduate,4296,SDiego
2015,Physical Sciences,Undergraduate,2845,SDiego
2015,Life Sciences,Undergraduate,6544,SDiego
2015,Engineering/CS,Undergraduate,6402,SDiego
2015,Business,Undergraduate,736,SDiego
2015,Arts & Humanities,Undergraduate,1087,SDiego
2014,Undeclared,Undergraduate,923,SDiego
2014,Other/Interdisc.,Undergraduate,1920,SDiego
2014,Multiple Majors,Undergraduate,479,SDiego
2014,Social Sciences,Undergraduate,4356,SDiego
2014,Physical Sciences,Undergraduate,2405,SDiego
2014,Life Sciences,Undergraduate,6000,SDiego
2014,Engineering/CS,Undergraduate,6524,SDiego
2014,Business,Undergraduate,751,SDiego
2014,Arts & Humanities,Undergraduate,1049,SDiego
2013,Undeclared,Undergraduate,675,SDiego
2013,Other/Interdisc.,Undergraduate,1919,SDiego
2013,Multiple Majors,Undergraduate,511,SDiego
2013,Social Sciences,Undergraduate,4700,SDiego
2013,Physical Sciences,Undergraduate,2207,SDiego
2013,Life Sciences,Undergraduate,5571,SDiego
2013,Engineering/CS,Undergraduate,6192,SDiego
2013,Business,Undergraduate,737,SDiego
2013,Arts & Humanities,Undergraduate,1151,SDiego
2012,Undeclared,Undergraduate,824,SDiego
2012,Other/Interdisc.,Undergraduate,2016,SDiego
2012,Multiple Majors,Undergraduate,561,SDiego
2012,Social Sciences,Undergraduate,5065,SDiego
2012,Physical Sciences,Undergraduate,2388,SDiego
2012,Life Sciences,Undergraduate,4286,SDiego
2012,Engineering/CS,Undergraduate,5415,SDiego
2012,Business,Undergraduate,779,SDiego
2012,Arts & Humanities,Undergraduate,1303,SDiego
2011,Undeclared,Undergraduate,767,SDiego
2011,Other/Interdisc.,Undergraduate,2246,SDiego
2011,Multiple Majors,Undergraduate,694,SDiego
2011,Social Sciences,Undergraduate,5459,SDiego
2011,Physical Sciences,Undergraduate,2215,SDiego
2011,Life Sciences,Undergraduate,4623,SDiego
2011,Engineering/CS,Undergraduate,4699,SDiego
2011,Business,Undergraduate,795,SDiego
2011,Arts & Humanities,Undergraduate,1510,SDiego
2010,Undeclared,Undergraduate,822,SDiego
2010,Other/Interdisc.,Undergraduate,2312,SDiego
2010,Multiple Majors,Undergraduate,731,SDiego
2010,Social Sciences,Undergraduate,5527,SDiego
2010,Physical Sciences,Undergraduate,2128,SDiego
2010,Life Sciences,Undergraduate,5322,SDiego
2010,Engineering/CS,Undergraduate,4308,SDiego
2010,Business,Undergraduate,798,SDiego
2010,Arts & Humanities,Undergraduate,1674,SDiego
2009,Undeclared,Undergraduate,762,SDiego
2009,Other/Interdisc.,Undergraduate,2176,SDiego
2009,Multiple Majors,Undergraduate,718,SDiego
2009,Social Sciences,Undergraduate,5307,SDiego
2009,Physical Sciences,Undergraduate,1696,SDiego
2009,Life Sciences,Undergraduate,5846,SDiego
2009,Engineering/CS,Undergraduate,4036,SDiego
2009,Business,Undergraduate,877,SDiego
2009,Arts & Humanities,Undergraduate,1680,SDiego
2008,Undeclared,Undergraduate,785,SDiego
2008,Other/Interdisc.,Undergraduate,2104,SDiego
2008,Multiple Majors,Undergraduate,594,SDiego
2008,Social Sciences,Undergraduate,5106,SDiego
2008,Physical Sciences,Undergraduate,1763,SDiego
2008,Life Sciences,Undergraduate,5642,SDiego
2008,Engineering/CS,Undergraduate,3810,SDiego
2008,Business,Undergraduate,897,SDiego
2008,Arts & Humanities,Undergraduate,1776,SDiego
2007,Undeclared,Undergraduate,1088,SDiego
2007,Other/Interdisc.,Undergraduate,2006,SDiego
2007,Multiple Majors,Undergraduate,620,SDiego
2007,Social Sciences,Undergraduate,4901,SDiego
2007,Physical Sciences,Undergraduate,1938,SDiego
2007,Life Sciences,Undergraduate,5226,SDiego
2007,Engineering/CS,Undergraduate,3656,SDiego
2007,Business,Undergraduate,741,SDiego
2007,Arts & Humanities,Undergraduate,1828,SDiego
2016,Social Sciences,Graduate,685,SDiego
2016,Public Admin,Graduate,20,SDiego
2016,Physical Sciences,Graduate,747,SDiego
2016,Medicine,Graduate,509,SDiego
2016,Life Sciences,Graduate,755,SDiego
2016,Engineering/CS,Graduate,2545,SDiego
2016,Education,Graduate,141,SDiego
2016,Business,Graduate,520,SDiego
2016,Arts & Humanities,Graduate,450,SDiego
2015,Social Sciences,Graduate,717,SDiego
2015,Physical Sciences,Graduate,768,SDiego
2015,Medicine,Graduate,505,SDiego
2015,Life Sciences,Graduate,719,SDiego
2015,Engineering/CS,Graduate,2158,SDiego
2015,Education,Graduate,153,SDiego
2015,Business,Graduate,356,SDiego
2015,Arts & Humanities,Graduate,461,SDiego
2014,Social Sciences,Graduate,748,SDiego
2014,Physical Sciences,Graduate,775,SDiego
2014,Medicine,Graduate,501,SDiego
2014,Life Sciences,Graduate,696,SDiego
2014,Engineering/CS,Graduate,1780,SDiego
2014,Education,Graduate,123,SDiego
2014,Business,Graduate,319,SDiego
2014,Arts & Humanities,Graduate,481,SDiego
2013,Other/Interdisc.,Graduate,142,SDiego
2013,Social Sciences,Graduate,759,SDiego
2013,Physical Sciences,Graduate,771,SDiego
2013,Medicine,Graduate,502,SDiego
2013,Life Sciences,Graduate,711,SDiego
2013,Engineering/CS,Graduate,1631,SDiego
2013,Education,Graduate,132,SDiego
2013,Business,Graduate,269,SDiego
2013,Arts & Humanities,Graduate,490,SDiego
2012,Social Sciences,Graduate,743,SDiego
2012,Physical Sciences,Graduate,744,SDiego
2012,Medicine,Graduate,516,SDiego
2012,Life Sciences,Graduate,720,SDiego
2012,Engineering/CS,Graduate,1535,SDiego
2012,Education,Graduate,142,SDiego
2012,Business,Graduate,277,SDiego
2012,Arts & Humanities,Graduate,497,SDiego
2011,Social Sciences,Graduate,786,SDiego
2011,Physical Sciences,Graduate,741,SDiego
2011,Medicine,Graduate,509,SDiego
2011,Life Sciences,Graduate,685,SDiego
2011,Engineering/CS,Graduate,1422,SDiego
2011,Education,Graduate,162,SDiego
2011,Business,Graduate,291,SDiego
2011,Arts & Humanities,Graduate,515,SDiego
2010,Social Sciences,Graduate,744,SDiego
2010,Physical Sciences,Graduate,759,SDiego
2010,Medicine,Graduate,521,SDiego
2010,Life Sciences,Graduate,694,SDiego
2010,Engineering/CS,Graduate,1389,SDiego
2010,Education,Graduate,163,SDiego
2010,Business,Graduate,293,SDiego
2010,Arts & Humanities,Graduate,516,SDiego
2009,Social Sciences,Graduate,676,SDiego
2009,Physical Sciences,Graduate,721,SDiego
2009,Medicine,Graduate,510,SDiego
2009,Life Sciences,Graduate,688,SDiego
2009,Engineering/CS,Graduate,1307,SDiego
2009,Education,Graduate,160,SDiego
2009,Business,Graduate,277,SDiego
2009,Arts & Humanities,Graduate,522,SDiego
2008,Other/Interdisc.,Graduate,192,SDiego
2008,Social Sciences,Graduate,684,SDiego
2008,Physical Sciences,Graduate,665,SDiego
2008,Medicine,Graduate,513,SDiego
2008,Life Sciences,Graduate,619,SDiego
2008,Engineering/CS,Graduate,1158,SDiego
2008,Education,Graduate,164,SDiego
2008,Business,Graduate,262,SDiego
2008,Arts & Humanities,Graduate,491,SDiego
2007,Other/Interdisc.,Graduate,185,SDiego
2007,Social Sciences,Graduate,682,SDiego
2007,Physical Sciences,Graduate,661,SDiego
2007,Medicine,Graduate,504,SDiego
2007,Life Sciences,Graduate,624,SDiego
2007,Engineering/CS,Graduate,1172,SDiego
2007,Education,Graduate,175,SDiego
2007,Business,Graduate,245,SDiego
2007,Arts & Humanities,Graduate,475,SDiego
